"","logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","q","-log10p","regulated_q"
"TATDN3",-0.349075043000779,10.4976488999442,-2.76896558110442,0.0111653402478488,0.0267054044524571,-4.64559372794044,"TATDN3",0.00912993062576545,1.95212803788482,"+"
"HECTD1",-0.349139429150332,11.0054689806352,-4.1336956237786,0.000372891508480173,0.00140657231723153,-1.40865243012989,"HECTD1",0.000480872989559403,3.42841750632009,"+"
"SDHC",-0.349887725643624,13.091158015811,-2.48443858870871,0.0199978166275858,0.0437051519120443,-5.2795038485042,"SDHC",0.0149417323244768,1.69901741825369,"+"
"PFN2",-0.350856603280736,14.8808411008803,-3.37732800954314,0.00238889685435318,0.00705093989073521,-3.26215117130487,"PFN2",0.0024105454820375,2.62180260142313,"+"
"PCNA",-0.353168628823076,11.3796605168207,-1.78018424322994,0.0901639444518103,0.152682375906501,-6.4884325417163,"PCNA",0.0521984043448981,1.0449670972261,""
"ATPAF2",-0.354111412530646,11.3849586396623,-3.93563768285734,0.000615878987451289,0.00219311136949383,-1.90466859533574,"ATPAF2",0.000749771631195567,3.21050461290865,"+"
"MYH3",-0.35535441538153,17.2920142525065,-1.62757265939536,0.116101951427391,0.188464473689358,-6.83800567709241,"MYH3",0.0644314364633005,0.935160480631577,""
"SLC25A3",-0.355670012620092,17.5852839074702,-5.39847055666591,1.31596360260613e-05,7.64219836564168e-05,1.89856371856693,"SLC25A3",2.61268242654258e-05,4.88075612242868,"+"
"SAMM50",-0.356213618020135,16.4309943583241,-5.89423556362348,3.70629346598754e-06,2.55689595014996e-05,3.17818558048408,"SAMM50",8.7414076366935e-06,5.43106019602277,"+"
"CD9",-0.356603672524159,17.3491917754676,-4.58729124404398,0.000107622362737683,0.000474035114643054,-0.208838527319699,"CD9",0.000162061118324297,3.96809747769861,"+"
"GORASP2",-0.357257831593643,13.1433963043519,-3.51659079202674,0.00168598687417041,0.00523533668194129,-2.92377464097823,"GORASP2",0.00178983474276688,2.7731458107893,"+"
"CYC1",-0.358226426052518,17.2944230205739,-3.92582836685315,0.000595659197733908,0.00213171535389022,-1.90504802194378,"CYC1",0.000728781821280601,3.22500214777074,"+"
"MRPL45",-0.358806291292106,11.3175776531117,-4.27485691756591,0.000242108734758352,0.000969032019692101,-1.01528817260091,"MRPL45",0.000331288564817832,3.6159895418721,"+"
"PSMD9",-0.358817816470713,12.7591275198033,-4.73889904221124,7.2581665459274e-05,0.000336793044100326,0.184475937100192,"PSMD9",0.000115141380215772,4.13917307069768,"+"
"SLC25A42",-0.359368565679283,10.9182687710742,-3.9482760746874,0.000679107055064222,0.00239443780621782,-1.9201739658168,"SLC25A42",0.000818600261134307,3.1680617577389,"+"
"RTN4IP1",-0.360377279920469,12.0393247323456,-4.46604872169057,0.000147456428488353,0.00062729235477289,-0.52258717755885,"RTN4IP1",0.000214456054816372,3.83133628926233,"+"
"SPCS2",-0.36070719901311,13.042208320333,-3.65854642488882,0.0011781086298948,0.00383722981500432,-2.57414549462956,"SPCS2",0.00131185588551852,2.92881466269937,"+"
"ABHD16A",-0.361224034059497,11.3403159436201,-3.84394266947897,0.000734697011219148,0.00257458695608375,-2.11136786988537,"ABHD16A",0.000880188889889009,3.13389172688173,"+"
"HADH",-0.361398940139853,16.5354305370016,-6.08999984559921,2.26008966561823e-06,1.66007515981502e-05,3.67910267046758,"HADH",5.67539468261941e-06,5.64587433053811,"+"
"BCL2L13",-0.362566963287215,14.5341766071765,-9.32017451303341,1.25075986251608e-09,2.5217785115377e-08,11.3329566317284,"BCL2L13",8.6213496241458e-09,8.90282606392373,"+"
"IMMT",-0.362906045900086,16.3473421647836,-6.31121650670941,1.2982379843384e-06,1.01001504053284e-05,4.24136436429797,"IMMT",3.45299666494887e-06,5.88664568826664,"+"
"LACTB",-0.363303377680769,14.197457822623,-5.3235622225923,1.59605630345594e-05,9.03065058655011e-05,1.70420854176119,"LACTB",3.08736059427643e-05,4.79695179227794,"+"
"SNX1",-0.363846130305024,9.72551673358226,-2.56124187813866,0.0181498103592019,0.0402189683114513,-5.07435904304669,"SNX1",0.0137498906327039,1.74112790838999,"+"
"MYL12B",-0.365965900381845,14.0444260476116,-3.14240174337077,0.0042639611140603,0.0115058630250279,-3.82087637539009,"MYL12B",0.00393357574475528,2.37018676458797,"+"
"RPL35",-0.367077958364582,10.0942394593528,-1.9734652824577,0.061678227843094,0.112331276281665,-6.19819901204741,"RPL35",0.0384033412181082,1.20986811305408,"+"
"SDHA",-0.367666219599773,16.1888296136622,-7.96854884541643,2.44845207913001e-08,3.4531617253937e-07,8.28754077683075,"SDHA",1.18055231286685e-07,7.61110839153266,"+"
"POFUT1",-0.367703118147681,11.3127462300945,-3.25967663131951,0.00331016489186712,0.0092911785151133,-3.54774220893001,"POFUT1",0.00317642877963535,2.48015037183022,"+"
"RFTN1",-0.370267231805137,10.383575427696,-2.88997894819742,0.00783261434652948,0.0196708551527315,-4.4011638120733,"RFTN1",0.00672498868959819,2.10609325623505,"+"
"TIMM8B",-0.370799410301597,11.9672417086054,-2.48988997494477,0.0200662872646267,0.0438207248117466,-5.25695593666194,"TIMM8B",0.0149812438981876,1.69753297477928,"+"
"UQCRH",-0.371569135188981,17.2798748159661,-6.47144311867217,8.71695470850016e-07,7.11015422519543e-06,4.64582708053131,"UQCRH",2.43078942803859e-06,6.05963521051308,"+"
